,im,label
16296,[0.68780482],0
16297,[0.8547556],0
16298,[0.69779344],0
16299,[0.77433834],0
16300,[0.66538149],0
16301,[0.67156728],0
16302,[0.45973064],0
16303,[0.5011784],0
16304,[0.43272915],0
16305,[0.48588153],0
16306,[0.46721092],0
16307,[0.4698909],0
16308,[0.39686309],0
16309,[0.44449262],0
16310,[0.47601674],0
16311,[0.4003195],0
16312,[0.45408775],0
16313,[0.36951046],0
16314,[0.77823613],0
16315,[0.44727604],0
16316,[0.39685871],0
16317,[0.50796715],0
16318,[0.46754266],0
16319,[0.25289537],0
16320,[0.48522194],0
16321,[0.5878556],0
16322,[0.45191186],0
16323,[0.85427898],0
16324,[0.86348007],0
16325,[0.48292407],0
16326,[0.44684464],0
16327,[0.38767863],0
16328,[0.60125354],0
16329,[0.42622155],0
16330,[0.42742002],0
16331,[0.44099356],0
16332,[0.82668856],0
16333,[0.39008108],0
16334,[0.43271602],0
16335,[0.24549957],0
16336,[0.38873484],0
16337,[0.69577237],0
16338,[0.32546251],0
16339,[0.16495062],0
16340,[0.24426142],0
16341,[0.29125072],0
16342,[0.28675045],0
16343,[0.18768961],0
16344,[0.22417623],0
16345,[0.14349185],0
16346,[0.29426851],0
16347,[0.21915206],0
16348,[0.15189719],0
16349,[0.23162977],0
16350,[0.19741632],0
16351,[0.25692328],0
16352,[0.19463381],0
16353,[0.30995976],0
16354,[0.61523383],0
16355,[0.30157537],0
16356,[0.39263411],0
16357,[0.34875311],0
16358,[0.40270342],0
16359,[0.39242188],0
16360,[0.37900524],0
16361,[0.61754928],0
16362,[0.2878217],0
16363,[0.42151128],0
16364,[0.66020292],0
16365,[0.30372816],0
16366,[0.63753228],0
16367,[0.42532165],0
16368,[0.32479557],0
16369,[0.4246805],0
16370,[0.48181443],0
16371,[0.28840014],0
16372,[0.34839839],0
16373,[0.48222878],0
16374,[0.33987565],0
16375,[0.3759539],0
16376,[0.44551739],0
16377,[0.59872873],0
16378,[0.2964403],0
16379,[0.42978284],0
16380,[0.25632406],0
16381,[0.5914985],0
16382,[0.80371101],0
16383,[0.44591911],0
16384,[0.25461582],0
16385,[0.2845948],0
16386,[0.21418772],0
16387,[0.37055559],0
16388,[0.27013726],0
16389,[0.30382278],0
16390,[0.45063723],0
16391,[0.47519634],0
16392,[0.49638406],0
16393,[0.87050397],0
16394,[0.28185055],0
16395,[0.48245859],0
16396,[0.45403577],0
16397,[0.40500191],0
16398,[0.41667978],0
16399,[0.44955895],0
16400,[0.46900309],0
16401,[0.4282298],0
16402,[0.5113047],0
16403,[0.3724177],0
16404,[0.43293922],0
16405,[0.84041357],0
16406,[0.58654823],0
16407,[0.33204443],0
16408,[0.28287508],0
16409,[0.92530577],0
16410,[0.44395702],0
16411,[0.38338481],0
16412,[0.3351691],0
16413,[0.38922547],0
16414,[0.42487795],0
16415,[0.3555853],0
16416,[0.96717131],0
16417,[0.45509631],0
16418,[0.29296636],0
16419,[0.4989725],0
16420,[0.49052782],0
16421,[0.59267044],0
16422,[0.42370525],0
16423,[0.44478702],0
16424,[0.45514727],0
16425,[0.37448495],0
16426,[0.49690311],0
16427,[0.69994803],0
16428,[0.63118879],0
16429,[0.57077141],0
16430,[0.60680276],0
16431,[0.48485036],0
16432,[0.41191092],0
16433,[0.39130688],0
16434,[0.23704626],0
16435,[0.65402271],0
16436,[0.43663846],0
16437,[0.32187554],0
16438,[0.19244997],0
16439,[0.32971436],0
16440,[0.26952322],0
16441,[0.23211572],0
16442,[0.24631988],0
16443,[0.31474311],0
16444,[0.25692144],0
16445,[0.26582756],0
16446,[0.28028078],0
16447,[0.11550128],0
16448,[0.21095711],0
16449,[0.33704009],0
16450,[0.24203278],0
16451,[0.29058535],0
16452,[0.22947302],0
16453,[0.68946636],0
16454,[0.32964689],0
16455,[0.49035779],0
16456,[0.44378062],0
16457,[0.46281575],0
16458,[0.38365641],0
16459,[0.38784066],0
16460,[0.44895641],0
16461,[0.28418016],0
16462,[0.35316689],0
16463,[0.49402404],0
16464,[0.31417126],0
16465,[0.64077429],0
16466,[0.47471106],0
16467,[0.29344916],0
16468,[0.62249975],0
16469,[0.4340024],0
16470,[0.36836484],0
16471,[0.37736066],0
16472,[0.37256363],0
16473,[0.4177718],0
16474,[0.2766449],0
16475,[0.45282008],0
16476,[0.45792711],0
16477,[0.28408197],0
16478,[0.24082306],0
16479,[0.27233459],0
16480,[0.47960465],0
16481,[0.49243154],0
16482,[0.44821107],0
16483,[0.16157788],0
16484,[0.35685667],0
16485,[0.36337417],0
16486,[0.44291778],0
16487,[0.32985674],0
16488,[0.36725104],0
16489,[0.3439092],0
16490,[0.40190643],0
16491,[0.46231394],0
16492,[0.38278228],0
16493,[0.25455231],0
16494,[0.4563415],0
16495,[0.5392801],0
16496,[0.38315487],0
16497,[0.50009551],0
16498,[0.46867353],0
16499,[0.47465057],0
16500,[0.43590447],0
16501,[0.64783299],0
16502,[0.32571352],0
16503,[0.37593605],0
16504,[0.38569881],0
16505,[0.48512076],0
16506,[0.35195455],0
16507,[0.35642345],0
16508,[0.40491643],0
16509,[0.41517327],0
16510,[0.40889607],0
16511,[0.38716663],0
16512,[0.48573632],0
16513,[0.58300736],0
16514,[0.34576676],0
16515,[0.48619092],0
16516,[0.37417249],0
16517,[0.28945656],0
16518,[0.43256314],0
16519,[0.36856617],0
16520,[0.39411581],0
16521,[0.43257515],0
16522,[0.4654261],0
16523,[0.45110931],0
16524,[0.44836498],0
16525,[0.38427037],0
16526,[0.45889754],0
16527,[0.42267487],0
16528,[0.36474308],0
16529,[0.40059646],0
16530,[0.43123831],0
16531,[0.29954836],0
16532,[0.44591807],0
16533,[0.3437426],0
16534,[0.41178294],0
16535,[0.48852537],0
16536,[0.46481001],0
16537,[0.23922939],0
16538,[0.34479971],0
16539,[0.43828296],0
16540,[0.24534344],0
16541,[0.38497127],0
16542,[0.43259078],0
16543,[0.201553],0
16544,[0.37813356],0
16545,[0.32685688],0
16546,[0.21224263],0
16547,[0.36484479],0
16548,[0.40272012],0
16549,[0.33755303],0
16550,[0.3496401],0
16551,[0.33308667],0
16552,[0.49792855],0
16553,[0.36225247],0
16554,[0.41228349],0
16555,[0.34872209],0
16556,[0.35037176],0
16557,[0.40113407],0
16558,[0.47614624],0
16559,[0.56118516],0
16560,[0.37383387],0
16561,[0.77004352],0
16562,[0.49399778],0
16563,[0.47346132],0
16564,[0.82351886],0
16565,[0.44575768],0
16566,[0.49288394],0
16567,[0.42036466],0
16568,[0.44944463],0
16569,[0.43578658],0
16570,[0.34168203],0
16571,[0.37799627],0
16572,[0.42703749],0
16573,[0.64773543],0
16574,[0.39571205],0
16575,[0.45182724],0
16576,[0.32055536],0
16577,[0.43338581],0
16578,[0.35000892],0
16579,[0.47192263],0
16580,[0.49678624],0
16581,[0.37565776],0
16582,[0.31101865],0
16583,[0.33903094],0
16584,[0.44920788],0
16585,[0.45631149],0
16586,[0.45041709],0
16587,[0.39666865],0
16588,[0.4923106],0
16589,[0.45503816],0
16590,[0.58311231],0
16591,[0.45689913],0
16592,[0.38505015],0
16593,[0.64762629],0
16594,[0.42550947],0
16595,[0.54129726],0
16596,[0.36621258],0
16597,[0.49251807],0
16598,[0.46441265],0
16599,[0.50697186],0
16600,[0.72595616],0
16601,[0.49873155],0
16602,[0.45711153],0
16603,[0.47284679],0
16604,[0.41043389],0
16605,[0.47092208],0
16606,[0.44352807],0
16607,[0.41277783],0
16608,[0.38700933],0
16609,[0.467479],0
16610,[0.34095058],0
16611,[0.4690007],0
16612,[0.4368758],0
16613,[0.32161331],0
16614,[0.39544792],0
16615,[0.47654678],0
16616,[0.33453081],0
16617,[0.40319017],0
16618,[0.44571062],0
16619,[0.37723968],0
16620,[0.35583025],0
16621,[0.47209275],0
16622,[0.32604409],0
16623,[0.43120488],0
16624,[0.47542744],0
16625,[0.53485157],0
16626,[0.32426896],0
16627,[0.32987488],0
16628,[0.45503047],0
16629,[0.41160558],0
16630,[0.45646309],0
16631,[0.45784195],0
16632,[0.34004579],0
16633,[0.46561244],0
16634,[0.44156113],0
16635,[0.42707667],0
16636,[0.3484325],0
16637,[0.26398827],0
16638,[0.30769072],0
16639,[0.25797504],0
16640,[0.28078534],0
16641,[0.34899751],0
16642,[0.24553238],0
16643,[0.2869108],0
16644,[0.29825613],0
16645,[0.17910392],0
16646,[0.30852966],0
16647,[0.42422189],0
16648,[0.1635576],0
16649,[0.32339141],0
16650,[0.31136672],0
16651,[0.52581737],0
16652,[0.44044411],0
16653,[0.41644251],0
16654,[0.27382535],0
16655,[0.43394761],0
16656,[0.42124974],0
16657,[0.34665929],0
16658,[0.49336473],0
16659,[0.45043735],0
16660,[0.34290741],0
16661,[0.47965441],0
16662,[0.45682191],0
16663,[0.47916767],0
16664,[0.83423267],0
16665,[0.43891572],0
16666,[0.56325316],0
16667,[0.70566654],0
16668,[0.44726385],0
16669,[0.40500711],0
16670,[0.38839967],0
16671,[0.40869631],0
16672,[0.47047574],0
16673,[0.49444035],0
16674,[0.42606095],0
16675,[0.32412232],0
16676,[0.32507604],0
16677,[0.25687022],0
16678,[0.89457462],0
16679,[0.47906119],0
16680,[0.80031035],0
16681,[0.27817739],0
16682,[0.42975797],0
16683,[0.48728731],0
16684,[0.47846736],0
16685,[0.35829366],0
16686,[0.39549105],0
16687,[0.45390923],0
16688,[0.33160118],0
16689,[0.49564204],0
16690,[0.42665913],0
16691,[0.41226959],0
16692,[0.7160561],0
16693,[0.47071781],0
16694,[0.45905212],0
16695,[0.48974933],0
16696,[0.66442479],0
16697,[0.4838992],0
16698,[0.48461361],0
16699,[0.59550255],0
16700,[0.4731587],0
16701,[0.43893162],0
16702,[0.40687245],0
16703,[0.48629368],0
16704,[0.4091649],0
16705,[0.46954285],0
16706,[0.47149046],0
16707,[0.4611323],0
16708,[0.55414999],0
16709,[0.4671847],0
16710,[0.61984722],0
16711,[0.44661352],0
16712,[0.38637783],0
16713,[0.41561763],0
16714,[0.40571263],0
16715,[0.3513901],0
16716,[0.44730228],0
16717,[0.47148938],0
16718,[0.4844596],0
16719,[0.81523289],0
16720,[0.58587505],0
16721,[0.44038573],0
16722,[0.44548404],0
16723,[0.66341541],0
16724,[0.49325151],0
16725,[0.43427135],0
16726,[0.40460835],0
16727,[0.41661988],0
16728,[0.46558449],0
16729,[0.43117901],0
16730,[0.80187332],0
16731,[0.35295502],0
16732,[0.34102777],0
16733,[0.42686101],0
16734,[0.4434792],0
16735,[0.29114309],0
16736,[0.35487129],0
16737,[0.42651009],0
16738,[0.37785828],0
16739,[0.36104502],0
16740,[0.38512372],0
16741,[0.32286326],0
16742,[0.30228982],0
16743,[0.3467607],0
16744,[0.22057748],0
16745,[0.44464284],0
16746,[0.39082837],0
16747,[0.31920602],0
16748,[0.40402063],0
16749,[0.47592959],0
16750,[0.26843519],0
16751,[0.38113546],0
16752,[0.21947995],0
16753,[0.43322638],0
16754,[0.32410931],0
16755,[0.42349878],0
16756,[0.49912604],0
16757,[0.4946995],0
16758,[0.35580732],0
16759,[0.48548779],0
16760,[0.42535513],0
16761,[0.41275414],0
16762,[0.35973386],0
16763,[0.41587898],0
16764,[0.43219146],0
16765,[0.33997774],0
16766,[0.45616055],0
16767,[0.3234919],0
16768,[0.44995592],0
16769,[0.6660116],0
16770,[0.42435172],0
16771,[0.61546988],0
16772,[0.45378165],0
16773,[0.44235291],0
16774,[0.38954217],0
16775,[0.52289446],0
16776,[0.2970222],0
16777,[0.49457011],0
16778,[0.40112735],0
16779,[0.37361919],0
16780,[0.38492719],0
16781,[0.41075379],0
16782,[0.41433842],0
16783,[0.31550575],0
16784,[0.35934563],0
16785,[0.36608248],0
16786,[0.9993087],0
16787,[0.49031452],0
16788,[0.42474225],0
16789,[0.44257237],0
16790,[0.36513011],0
16791,[0.55277512],0
16792,[0.40256075],0
16793,[0.57619875],0
16794,[0.43605817],0
16795,[0.44506232],0
16796,[0.49165807],0
16797,[0.38162868],0
16798,[0.45853952],0
16799,[0.42007559],0
16800,[0.48160301],0
16801,[0.44966852],0
16802,[0.38267323],0
16803,[0.48695221],0
16804,[0.41380482],0
16805,[0.37539021],0
16806,[0.44238107],0
16807,[0.37169418],0
16808,[0.46722797],0
16809,[0.43083718],0
16810,[0.40066624],0
16811,[0.42181298],0
16812,[0.36429263],0
16813,[0.97016421],0
16814,[0.40126639],0
16815,[0.49483456],0
16816,[0.39683044],0
16817,[0.35054309],0
16818,[0.34090421],0
16819,[0.42072313],0
16820,[0.41407768],0
16821,[0.45733243],0
16822,[0.43372294],0
16823,[0.47865118],0
16824,[0.4002695],0
16825,[0.28468988],0
16826,[0.44762441],0
16827,[0.48519151],0
16828,[0.4551303],0
16829,[0.47233328],0
16830,[0.28456909],0
16831,[0.42092081],0
16832,[0.61841446],0
16833,[0.38777397],0
16834,[0.25193869],0
16835,[0.20800424],0
16836,[0.32401994],0
16837,[0.3153896],0
16838,[0.31058109],0
16839,[0.35881311],0
16840,[0.23230829],0
16841,[0.34824082],0
16842,[0.24849679],0
16843,[0.22362249],0
16844,[0.32580813],0
16845,[0.36512919],0
16846,[0.33523295],0
16847,[0.38126866],0
16848,[0.30289969],0
16849,[0.41005852],0
16850,[0.4710641],0
16851,[0.43768217],0
16852,[0.47155335],0
16853,[0.39432181],0
16854,[0.82929394],0
16855,[0.55846149],0
16856,[1.12190222],0
16857,[0.44354026],0
16858,[0.50779108],0
16859,[0.81204049],0
16860,[0.52960421],0
16861,[0.44018967],0
16862,[0.83216519],0
16863,[0.41335647],0
16864,[0.46113734],0
16865,[0.4888335],0
16866,[0.40862831],0
16867,[0.44954853],0
16868,[0.72359982],0
16869,[0.6776814],0
16870,[0.7308406],0
16871,[1.21410798],0
16872,[0.9802052],0
16873,[0.4494416],0
16874,[0.41589707],0
16875,[0.32560478],0
16876,[0.38551392],0
16877,[0.44999112],0
16878,[0.65396312],0
16879,[0.44806846],0
16880,[0.44450494],0
16881,[0.42354203],0
16882,[0.51887406],0
16883,[0.34747282],0
16884,[0.42470376],0
16885,[0.68639311],0
16886,[0.39674646],0
16887,[0.69540824],0
16888,[0.45482368],0
16889,[0.45041218],0
16890,[1.40090291],0
16891,[0.49791974],0
16892,[0.63940872],0
16893,[1.25910596],0
16894,[0.48959778],0
16895,[0.38343537],0
16896,[0.40156986],0
16897,[0.47226215],0
16898,[0.49006253],0
16899,[0.41791312],0
16900,[0.75560983],0
16901,[0.64205357],0
16902,[0.64831752],0
16903,[0.44121654],0
16904,[0.38827741],0
16905,[0.4413107],0
16906,[0.45283003],0
16907,[0.48270724],0
16908,[0.53241957],0
16909,[0.44279468],0
16910,[0.4222676],0
16911,[0.47321629],0
16912,[1.10342808],0
16913,[0.38418748],0
16914,[0.48345692],0
16915,[0.46740536],0
16916,[0.50576424],0
16917,[0.38108743],0
16918,[0.74081225],0
16919,[0.48524872],0
16920,[0.48702029],0
16921,[0.43142393],0
16922,[0.51473373],0
16923,[0.65140026],0
16924,[0.26758251],0
16925,[0.48589009],0
16926,[0.50788552],0
16927,[0.46463451],0
16928,[0.43111403],0
16929,[0.27187653],0
16930,[0.38112829],0
16931,[0.45169017],0
16932,[0.31351189],0
16933,[0.2334369],0
16934,[0.26391063],0
16935,[0.27310572],0
16936,[0.2545619],0
16937,[0.33661215],0
16938,[0.27054065],0
16939,[0.18045419],0
16940,[0.33724138],0
16941,[0.26758703],0
16942,[0.2103811],0
16943,[0.33607272],0
16944,[0.38530613],0
16945,[0.27129577],0
16946,[0.38331011],0
16947,[0.30914214],0
16948,[0.47390955],0
16949,[0.45228991],0
16950,[0.45296609],0
16951,[0.39887482],0
16952,[0.46852813],0
16953,[0.45530638],0
16954,[0.40271527],0
16955,[0.67200908],0
16956,[0.39933088],0
16957,[0.53066658],0
16958,[0.6164613],0
16959,[0.40121618],0
16960,[0.43075203],0
16961,[0.49622183],0
16962,[0.60181729],0
16963,[0.46041911],0
16964,[0.81854041],0
16965,[0.45878159],0
16966,[0.41845906],0
16967,[0.46967353],0
16968,[0.49415982],0
16969,[0.45953289],0
16970,[0.79549061],0
16971,[0.48036077],0
16972,[0.40420105],0
16973,[0.49688801],0
16974,[0.33532826],0
16975,[0.38232686],0
16976,[0.49671531],0
16977,[0.46832898],0
16978,[0.33367725],0
16979,[0.41803454],0
16980,[0.42885317],0
16981,[0.43108651],0
16982,[0.37599064],0
16983,[0.44408842],0
16984,[0.70947234],0
16985,[0.40839205],0
16986,[0.63289656],0
16987,[0.45230771],0
16988,[0.49752518],0
16989,[1.1536473],0
16990,[0.48036808],0
16991,[0.48700777],0
16992,[0.64902562],0
16993,[0.72000206],0
16994,[0.43981907],0
16995,[0.43798597],0
16996,[0.42101041],0
16997,[0.42486223],0
16998,[0.45993067],0
16999,[0.88610689],0
17000,[0.47896326],0
17001,[0.60425271],0
17002,[0.42674161],0
17003,[0.39074695],0
17004,[0.45439643],0
17005,[0.44443665],0
17006,[0.46541982],0
17007,[0.50538778],0
17008,[0.5160977],0
17009,[0.48994931],0
17010,[0.39361775],0
17011,[0.81816312],0
17012,[0.45590016],0
17013,[0.69964817],0
17014,[0.39437073],0
17015,[0.44845902],0
17016,[0.48115817],0
17017,[0.84559965],0
17018,[0.82652216],0
17019,[0.66475003],0
17020,[0.50536491],0
17021,[0.81980109],0
17022,[0.39930738],0
17023,[0.34387548],0
17024,[0.54887452],0
17025,[0.70573261],0
17026,[0.67672594],0
17027,[0.58209535],0
17028,[0.32092025],0
17029,[0.53518709],0
17030,[0.48061916],0
17031,[0.35571122],0
17032,[0.22564656],0
17033,[0.29631427],0
17034,[0.25975205],0
17035,[0.23607681],0
17036,[0.24349673],0
17037,[0.30133302],0
17038,[0.21481379],0
17039,[0.37091766],0
17040,[0.27738589],0
17041,[0.14305906],0
17042,[0.24851715],0
17043,[0.35875055],0
17044,[0.22881262],0
17045,[0.33083512],0
17046,[0.27882228],0
17047,[1.09005869],0
17048,[0.42002823],0
17049,[0.49808724],0
17050,[0.3019443],0
17051,[0.64510028],0
17052,[0.38678972],0
17053,[0.34809162],0
17054,[0.87316748],0
17055,[0.32392173],0
17056,[0.39431542],0
17057,[0.9658669],0
17058,[0.36638543],0
17059,[0.80963682],0
17060,[1.02919379],0
17061,[0.36589358],0
17062,[0.72370598],0
17063,[0.89291414],0
17064,[0.42843748],0
17065,[0.34109617],0
17066,[0.44555502],0
17067,[0.38566191],0
17068,[0.35678676],0
17069,[0.73204312],0
17070,[0.7687352],0
17071,[0.30511693],0
17072,[0.33198634],0
17073,[0.28698093],0
17074,[0.46093271],0
17075,[0.7039274],0
17076,[0.44351948],0
17077,[0.25757353],0
17078,[0.36781668],0
17079,[0.33703352],0
17080,[0.59738102],0
17081,[0.35060811],0
17082,[0.4063954],0
17083,[0.33795061],0
17084,[0.40935556],0
17085,[0.48844725],0
17086,[0.59323863],0
17087,[0.45871648],0
17088,[0.80503045],0
17089,[0.49361673],0
17090,[0.36670819],0
17091,[0.44661621],0
17092,[0.45528611],0
17093,[0.77880213],0
17094,[0.4975234],0
17095,[0.36132597],0
17096,[0.48736323],0
17097,[0.33263444],0
17098,[0.4446928],0
17099,[0.69070749],0
17100,[0.39826711],0
17101,[0.35598526],0
17102,[0.82794434],0
17103,[0.48200166],0
17104,[0.37012837],0
17105,[0.4110927],0
17106,[0.37692745],0
17107,[0.41532937],0
17108,[0.37684413],0
17109,[0.71450943],0
17110,[0.44045783],0
17111,[0.31356931],0
17112,[0.45211878],0
17113,[0.41616626],0
17114,[0.81820977],0
17115,[0.49416956],0
17116,[0.47259223],0
17117,[0.47320005],0
17118,[0.43873419],0
17119,[0.54238245],0
17120,[0.81007435],0
17121,[0.51009336],0
17122,[0.56854352],0
17123,[0.97438279],0
17124,[0.46030434],0
17125,[0.43425812],0
17126,[0.48993408],0
17127,[0.31000834],0
17128,[0.37186344],0
17129,[0.27059563],0
17130,[0.4333687],0
17131,[0.40598504],0
17132,[0.3231204],0
17133,[0.29538846],0
17134,[0.37666628],0
17135,[0.44459328],0
17136,[0.42442763],0
17137,[0.34133155],0
17138,[0.41578153],0
17139,[0.42150945],0
17140,[0.36389443],0
17141,[0.45594369],0
17142,[0.49984359],0
17143,[0.32586294],0
17144,[0.43802389],0
17145,[0.35177313],0
17146,[0.24860429],0
17147,[0.85316321],0
17148,[0.29799199],0
17149,[0.46248709],0
17150,[0.32473965],0
17151,[0.89393497],0
17152,[0.45964463],0
17153,[0.40560768],0
17154,[0.74896366],0
17155,[1.0787968],0
17156,[0.38854095],0
17157,[1.17681231],0
17158,[0.24658787],0
17159,[0.42600477],0
17160,[0.69229423],0
17161,[0.38391458],0
17162,[0.38525402],0
17163,[0.86110807],0
17164,[0.49473098],0
17165,[0.43223644],0
17166,[0.98827464],0
17167,[0.49758947],0
17168,[0.62453545],0
17169,[0.34793459],0
17170,[0.44029067],0
17171,[0.50701282],0
17172,[0.33100648],0
17173,[0.24833958],0
17174,[0.39937126],0
17175,[0.40419543],0
17176,[0.40809565],0
17177,[0.63845031],0
17178,[0.48843949],0
17179,[0.44989595],0
17180,[0.46740966],0
17181,[0.46643773],0
17182,[0.44655116],0
17183,[0.4027602],0
17184,[0.37585153],0
17185,[0.32146],0
17186,[0.48962106],0
17187,[0.46901564],0
17188,[0.39890642],0
17189,[0.46104259],0
17190,[0.48985868],0
17191,[0.37894832],0
17192,[0.22031699],0
17193,[0.37988568],0
17194,[0.4083011],0
17195,[0.33550566],0
17196,[0.42978598],0
17197,[0.82337838],0
17198,[0.39130808],0
17199,[0.27594753],0
17200,[0.800176],0
17201,[0.23885959],0
17202,[0.37554326],0
17203,[0.40089503],0
17204,[0.44822539],0
17205,[0.43003971],0
17206,[0.4296926],0
17207,[0.44642359],0
17208,[0.2651219],0
17209,[0.90863767],0
17210,[0.44176512],0
17211,[0.47718315],0
17212,[0.31522601],0
17213,[0.28933752],0
17214,[0.34066022],0
17215,[0.43413294],0
17216,[0.45778819],0
17217,[0.36436583],0
17218,[0.48072854],0
17219,[0.3755092],0
17220,[0.19331705],0
17221,[0.18529435],0
17222,[0.34891162],0
17223,[0.33048271],0
17224,[1.03881334],0
17225,[0.36553694],0
17226,[0.26053855],0
17227,[0.30374382],0
17228,[0.26443518],0
17229,[0.35550031],0
17230,[0.23652036],0
17231,[0.22521013],0
17232,[0.21247306],0
17233,[0.30364903],0
17234,[0.34975585],0
17235,[0.30949698],0
17236,[0.2554526],0
17237,[0.37409681],0
17238,[0.32868138],0
17239,[0.28035138],0
17240,[0.32185249],0
17241,[0.33469502],0
17242,[0.28235106],0
17243,[0.32229529],0
17244,[0.27390993],0
17245,[0.19880914],0
17246,[0.41364608],0
17247,[0.34402789],0
17248,[0.41037004],0
17249,[0.35823791],0
17250,[0.39398362],0
17251,[0.29054818],0
17252,[0.40578821],0
17253,[0.47172139],0
17254,[0.38125587],0
17255,[0.30447101],0
17256,[0.46628736],0
17257,[0.32154549],0
17258,[0.3442232],0
17259,[0.43986435],0
17260,[0.32528342],0
17261,[0.29135154],0
17262,[0.49495465],0
17263,[0.38048855],0
17264,[0.36762256],0
17265,[0.43493894],0
17266,[0.48473198],0
17267,[0.35401851],0
17268,[0.24392299],0
17269,[0.31889033],0
17270,[0.38887408],0
17271,[0.36183445],0
17272,[0.26968919],0
17273,[0.39847675],0
17274,[0.5138609],0
17275,[0.36765188],0
17276,[0.42266603],0
17277,[0.43681519],0
17278,[0.43939725],0
17279,[0.42691585],0
17280,[0.40326648],0
17281,[0.3249987],0
17282,[0.37491851],0
